time_s,ue_x_m,SINR_dB,throughput_Mbps,serving_idx
0,-1200,18.8773806594914,62.8949274769708,1
0.01,-1199.865888,7.23883220200982,26.5425459446343,1
0.02,-1199.731776,13.7195092490187,46.1752369787097,3
0.03,-1199.597664,2.47613107147815,14.691215893762,3
0.04,-1199.463552,0.0487032362976831,10.0811211172943,3
0.05,-1199.32944,9.22483213491313,32.2733023294425,1
0.06,-1199.195328,19.0641264531946,63.5075188142598,1
0.07,-1199.061216,8.84189807904483,31.1425254298894,1
0.08,-1198.927104,18.5708488360532,61.8901327788126,1
0.09,-1198.792992,15.7287103766201,52.6303257931498,1
0.1,-1198.65888,5.66900187654038,22.2925814929941,1
0.11,-1198.524768,4.13483052871178,18.4442313976843,1
0.12,-1198.390656,11.2445770201579,38.398158348499,1
0.13,-1198.256544,10.6573992042386,36.5927279585109,1
0.14,-1198.122432,11.2861847060345,38.5267659437153,1
0.15,-1197.98832,1.62149942132491,12.9431963844196,1
0.16,-1197.854208,17.5922250068131,58.6891062046106,1
0.17,-1197.720096,10.2423137227368,35.3279156575875,1
0.18,-1197.585984,4.576057182575,19.5165324313713,1
0.19,-1197.451872,14.8513962093512,49.7998113869202,1
0.2,-1197.31776,5.68823636197964,22.3428738859503,1
0.21,-1197.183648,12.2330744918843,41.4752979843089,1
0.22,-1197.049536,11.1060582263872,37.9706265128563,1
0.23,-1196.915424,1.84457246529571,13.3866697918657,3
0.24,-1196.781312,13.127082345844,44.2928781070774,1
0.25,-1196.6472,19.6330525608851,65.3757299084837,1
0.26,-1196.513088,4.47534941059038,19.2692209956074,1
0.27,-1196.378976,13.2030860105642,44.5337354674174,1
0.28,-1196.244864,4.63748486286777,19.6681136435891,1
0.29,-1196.110752,7.65289817622837,27.7081171710241,1
0.3,-1195.97664,2.60493072099626,14.9659938344098,3
0.31,-1195.842528,16.2380001039511,54.2805168787,1
0.32,-1195.708416,17.6922553416074,59.0157777106906,1
0.33,-1195.574304,11.8286860798542,40.2111699560703,1
0.34,-1195.440192,20.3148655386097,67.6180824986687,1
0.35,-1195.30608,15.1521763271124,50.7683599660296,1
0.36,-1195.171968,28.4085738250994,94.3920366880253,1
0.37,-1195.037856,6.74966697088817,25.1882460016,1
0.38,-1194.903744,30.9356209025085,102.777534399611,1
0.39,-1194.769632,5.94694076537469,23.023861769656,1
0.4,-1194.63552,12.2468858586691,41.5185934469969,1
0.41,-1194.501408,12.3318759440823,41.7851875221427,1
0.42,-1194.367296,12.4219981965055,42.0681948201788,1
0.43,-1194.233184,6.58768775416112,24.7455072745584,1
0.44,-1194.099072,10.7011497098316,36.7266138977106,1
0.45,-1193.96496,20.1965152652384,67.2286036152063,1
0.46,-1193.830848,19.7550478091034,65.7766869900116,1
0.47,-1193.696736,20.3808421430523,67.8352475228673,1
0.48,-1193.562624,26.1106256075338,86.7729050225197,1
0.49,-1193.428512,36.8711128005413,122.486150460462,1
0.5,-1193.2944,22.4202547591215,74.5608705875864,1
0.51,-1193.160288,29.2106535778448,97.0529829358172,1
0.52,-1193.026176,25.1347597740836,83.5400251241844,1
0.53,-1192.892064,6.60586148741815,24.7950354665451,1
0.54,-1192.757952,24.8316900029263,82.5364356897185,1
0.55,-1192.62384,21.229888903187,70.632446039665,1
0.56,-1192.489728,26.8021836673135,89.0650225359458,1
0.57,-1192.355616,22.5937256593271,75.133910972766,1
0.58,-1192.221504,17.7005947974948,59.0430177994006,1
0.59,-1192.087392,22.5705314101957,75.0572841773968,1
0.6,-1191.95328,16.9822117948404,56.699866162453,1
0.61,-1191.819168,2.91932899551144,15.6488639870874,1
0.62,-1191.685056,23.0627376648665,76.6838497549709,1
0.63,-1191.550944,24.0384069946067,79.9106765620362,1
0.64,-1191.416832,18.5203507545623,61.7246942686264,1
0.65,-1191.28272,12.9790737679263,43.8243996020737,1
0.66,-1191.148608,20.360501264462,67.7682913724171,1
0.67,-1191.014496,20.5855366993143,68.5091976895221,1
0.68,-1190.880384,23.8811550161261,79.3903874891365,1
0.69,-1190.746272,12.4721989289376,42.2259765412334,1
0.7,-1190.61216,20.0263013284307,66.6686234771415,1
0.71,-1190.478048,20.8079370305605,69.241755165985,1
0.72,-1190.343936,11.6562484046958,39.6742907490611,1
0.73,-1190.209824,13.1806404076436,44.4625846696027,1
0.74,-1190.075712,8.02796878657066,28.7781069953929,1
0.75,-1189.9416,16.8080848022808,56.1330160884539,1
0.76,-1189.807488,11.9021349357635,40.4402525324918,1
0.77,-1189.673376,8.38014836943101,29.7943241800485,1
0.78,-1189.539264,21.5692550197832,71.7516848754793,1
0.79,-1189.405152,16.9852619777531,56.7097997068966,1
0.8,-1189.27104,12.0000023104544,40.7458595686887,1
