time_s,ue_x_m,SINR_dB,throughput_Mbps,serving_idx
0,-1200,14.4710313511457,48.5780492251174,1
0.01,-1199.597664,11.1021273519099,37.9585082231841,1
0.02,-1199.195328,-0.974254871097287,8.47236105062474,1
0.03,-1198.792992,18.7915781266785,62.6135772796761,1
0.04,-1198.390656,4.99513217735927,20.5614482097434,1
0.05,-1197.98832,20.2041571997699,67.253749449929,1
0.06,-1197.585984,15.1841526643021,50.8714469698292,1
0.07,-1197.183648,17.7971558194649,59.3584889515431,1
0.08,-1196.781312,8.80750848404504,31.0415246683792,1
0.09,-1196.378976,4.93444756069362,20.4085899861697,1
0.1,-1195.97664,4.89363697771388,20.3060835729658,1
0.11,-1195.574304,-0.244030868087109,9.60036659535509,2
0.12,-1195.171968,9.19524400676869,32.1855397359719,1
0.13,-1194.769632,11.0890222991739,37.9181130422692,1
0.14,-1194.367296,8.98555809048806,31.5654415428049,1
0.15,-1193.96496,5.95057660545769,23.0334920431957,1
0.16,-1193.562624,7.54637324193265,27.4066442988889,1
0.17,-1193.160288,9.23831390449515,32.3133123751862,1
0.18,-1192.757952,15.0819344603685,50.5419896983711,1
0.19,-1192.355616,5.15635610868084,20.9700434788003,1
0.2,-1191.95328,8.28154365195126,29.5087130643547,1
0.21,-1191.550944,4.08906242959178,18.3346918958767,1
0.22,-1191.148608,-0.511159427000861,9.17595024748209,1
0.23,-1190.746272,-1.82585978336215,7.28374276625261,2
0.24,-1190.343936,10.4750986331973,36.0360081409565,2
0.25,-1189.9416,-0.296407142641573,9.51607703304267,1
0.26,-1189.539264,7.36350485265212,26.8916999642501,1
0.27,-1189.136928,2.1725099813977,14.0551058969248,2
0.28,-1188.734592,-2.62595634968664,6.28788751819557,3
0.29,-1188.332256,11.3380789305874,38.6872882753447,2
0.3,-1187.92992,-0.635818685442753,8.98254648951535,1
0.31,-1187.527584,3.59842922576353,17.1810478749452,1
0.32,-1187.125248,3.65940624216061,17.3223413957118,1
0.33,-1186.722912,5.19946746839561,21.0799083926046,2
0.34,-1186.320576,10.4299283741323,35.8983587284029,1
0.35,-1185.91824,-2.35039569926269,6.61795363108174,1
0.36,-1185.515904,7.69863728506839,27.8378961743324,2
0.37,-1185.113568,1.10264998545927,11.947400629636,1
0.38,-1184.711232,-0.577228924694198,9.07307761722845,2
0.39,-1184.308896,0.758449637952535,11.3146886808485,2
0.4,-1183.90656,1.42256759749366,12.5554661877018,1
0.41,-1183.504224,-1.00853763404209,8.42188986461563,3
0.42,-1183.101888,-0.673145203469069,8.92521120762943,6
0.43,-1182.699552,-2.22867523140519,6.76803725624343,2
0.44,-1182.297216,0.535150073675462,10.9162298487238,2
0.45,-1181.89488,0.749120414730502,11.2978518004981,1
0.46,-1181.492544,4.97861091605441,20.5197817530651,1
0.47,-1181.090208,3.30012052165348,16.4985520066678,1
0.48,-1180.687872,0.72441230686737,11.2533397592363,1
0.49,-1180.285536,-1.09810246240539,8.29107813285286,1
0.5,-1179.8832,5.5370364248183,21.9488182749104,1
0.51,-1179.480864,1.7060284739156,13.1101650174638,1
0.52,-1179.078528,6.28713061119362,23.9318913147697,2
0.53,-1178.676192,3.04739424910313,15.9318915547543,2
0.54,-1178.273856,-0.0570142017932393,9.90561225911592,1
0.55,-1177.87152,0.173509022633302,10.2910705161335,1
0.56,-1177.469184,7.10367244440071,26.1658177475995,2
0.57,-1177.066848,1.71565188021233,13.1292574147744,6
0.58,-1176.664512,0.68003626751055,11.1736867574163,2
0.59,-1176.262176,-1.31045713019661,7.98695428238191,1
0.6,-1175.85984,-0.557455524772723,9.10377834741709,1
0.61,-1175.457504,2.94899831104317,15.7141851137874,2
0.62,-1175.055168,-3.29506150329038,5.54114656166528,6
0.63,-1174.652832,2.28060516181339,14.2796894634695,1
0.64,-1174.250496,1.54207070066342,12.787504992813,3
0.65,-1173.84816,0.0259877379230698,10.0432292715469,2
0.66,-1173.445824,0.472893945967552,10.8068310471192,1
0.67,-1173.043488,-0.378672104171373,9.38474506941133,1
0.68,-1172.641152,0.826825495675012,11.4385936995307,3
0.69,-1172.238816,4.70760719513379,19.8418215141949,2
0.7,-1171.83648,0.109325791333404,10.1827289548878,2
0.71,-1171.434144,4.40566482940207,19.0989734331036,2
0.72,-1171.031808,2.54703715436363,14.8421244661249,2
0.73,-1170.629472,-1.46945221177689,7.76477102910813,3
0.74,-1170.227136,-1.63923141719214,7.53270392956654,1
0.75,-1169.8248,-2.48262163210784,6.45790229464543,2
0.76,-1169.422464,-0.125970137307407,9.7922853066884,2
0.77,-1169.020128,0.230427058050098,10.3878071797238,6
0.78,-1168.617792,4.33321287246809,18.9227340977958,2
0.79,-1168.215456,1.88064683455195,13.4592435262971,6
0.8,-1167.81312,5.07369886968142,20.7601131670785,2
0.81,-1167.410784,4.81909219695127,20.1194536544104,2
0.82,-1167.008448,8.07909144718491,28.9249454613474,2
0.83,-1166.606112,2.15757940956253,14.0242502364608,2
0.84,-1166.203776,11.4709480485572,39.0988825306112,2
0.85,-1165.80144,0.0947664160171177,10.1582622600047,2
0.86,-1165.399104,10.9739534810512,37.563803864262,2
0.87,-1164.996768,3.85944817526021,17.790054083708,2
0.88,-1164.594432,0.563636751334402,10.9665339638574,3
0.89,-1164.192096,1.58018175266926,12.8620623046224,2
0.9,-1163.78976,7.84459659752285,28.2533585073801,2
0.91,-1163.387424,9.71022827257537,33.7219273129607,2
0.92,-1162.985088,13.6595821628521,45.9843270220807,2
