time_s,ue_x_m,SINR_dB,throughput_Mbps,serving_idx
0,-1200,44.59163345752,148.1307011709,1
0.01,-1199.597664,33.1511894041248,110.13284898894,1
0.02,-1199.195328,35.2004325490291,116.93766161465,1
0.03,-1198.792992,29.0821284520654,96.6265507804574,1
0.04,-1198.390656,24.8797328594632,82.6955105695033,1
0.05,-1197.98832,35.4116259885208,117.63902431475,1
0.06,-1197.585984,43.9608610977826,146.035399091214,1
0.07,-1197.183648,29.2843816484279,97.2976113737081,1
0.08,-1196.781312,24.9066916191835,82.7847763202316,1
0.09,-1196.378976,30.5043834612537,101.346207783881,1
0.1,-1195.97664,21.21375645429,70.5792566649732,1
0.11,-1195.574304,22.6266933189726,75.2428300169224,1
0.12,-1195.171968,33.2572179080985,110.484899711921,1
0.13,-1194.769632,23.3312164816106,77.5714650565708,1
0.14,-1194.367296,22.3126536801221,74.2054884602506,1
0.15,-1193.96496,25.2735478556313,83.9996822775001,1
0.16,-1193.562624,32.5067007477081,107.993020575367,1
0.17,-1193.160288,34.7938239257259,115.587364445158,1
0.18,-1192.757952,16.8421359640974,56.243829716777,1
0.19,-1192.355616,27.8233322848617,92.4509040682238,1
0.2,-1191.95328,15.2686757350341,51.1440440296183,1
0.21,-1191.550944,26.9711648933929,89.6252186577123,1
0.22,-1191.148608,33.0058214998467,109.650184846286,1
0.23,-1190.746272,16.9829239397272,56.7021853956583,1
0.24,-1190.343936,31.273096029012,103.897733606251,1
0.25,-1189.9416,34.6277631914309,115.035909031416,1
0.26,-1189.539264,4.4623732204818,19.2374639368383,1
0.27,-1189.136928,21.5989591339483,71.8496793638171,1
0.28,-1188.734592,18.7847366055334,62.5911467379435,1
0.29,-1188.332256,14.7423855793103,49.4493009995028,1
0.3,-1187.92992,16.1653598797068,54.0448621174108,1
0.31,-1187.527584,29.0089891303637,96.3838895208888,1
0.32,-1187.125248,15.5016939440845,51.8963406877786,1
0.33,-1186.722912,22.7008710115536,75.4879157514379,1
0.34,-1186.320576,25.8568383001135,85.9319624157835,1
0.35,-1185.91824,35.7902575836309,118.896464885752,1
0.36,-1185.515904,22.4794239914224,74.7563146836288,1
0.37,-1185.113568,36.0161264755952,119.646592411226,1
0.38,-1184.711232,30.1745098940769,100.251404248096,1
0.39,-1184.308896,32.5325646864805,108.078890649656,1
0.4,-1183.90656,26.4369939229121,87.8545255980797,1
0.41,-1183.504224,21.2687738174482,70.7606573285849,1
0.42,-1183.101888,29.1993244142729,97.0153934097336,1
0.43,-1182.699552,41.9432118815037,139.333256169456,1
0.44,-1182.297216,35.3455406506288,117.419557182674,1
0.45,-1181.89488,46.4350091869564,154.254089449595,1
0.46,-1181.492544,41.1354094483218,136.649983092491,1
0.47,-1181.090208,29.935845635129,99.4593608832595,1
0.48,-1180.687872,30.5501577114806,101.498131996081,1
0.49,-1180.285536,45.5294358811135,151.245916052293,1
0.5,-1179.8832,29.9181994354491,99.4008010290053,1
0.51,-1179.480864,44.3187676687857,147.224293140553,1
0.52,-1179.078528,27.9621363242038,92.9112532254628,1
0.53,-1178.676192,28.9843114369137,96.3020151510947,1
0.54,-1178.273856,45.4879939573498,151.10825283355,1
0.55,-1177.87152,36.7916845476174,122.222350234948,1
0.56,-1177.469184,34.5777352262135,114.869777296089,1
0.57,-1177.066848,30.1832349771269,100.280360558689,1
0.58,-1176.664512,42.8939222981388,142.491266501828,1
0.59,-1176.262176,31.0833544457428,103.267905922796,1
0.6,-1175.85984,30.8089781966064,102.357180311924,1
0.61,-1175.457504,32.8830384746089,109.24251542192,1
0.62,-1175.055168,38.8975510053116,129.216726986596,1
0.63,-1174.652832,41.1671840119151,136.755527811299,1
0.64,-1174.250496,23.5264557465395,78.2171040019071,1
0.65,-1173.84816,30.4614951335335,101.20386320769,1
0.66,-1173.445824,39.5651406879039,131.434146973179,1
0.67,-1173.043488,25.800133390304,85.7440837268242,1
0.68,-1172.641152,40.7918126853283,135.508670796489,1
0.69,-1172.238816,47.4641521822093,157.672759309668,1
0.7,-1171.83648,40.6660296522752,135.090863931469,1
0.71,-1171.434144,37.5006900831845,124.577160844249,1
0.72,-1171.031808,41.4553551842583,137.712740936565,1
0.73,-1170.629472,43.4000608014055,144.172540710571,1
0.74,-1170.227136,37.858313780657,125.764958323755,1
0.75,-1169.8248,43.6368172039758,144.958993470862,1
0.76,-1169.422464,44.5230147651209,147.902762790378,1
0.77,-1169.020128,39.2003540566921,130.222491725755,1
0.78,-1168.617792,46.2932194069588,153.783084875955,1
0.79,-1168.215456,42.9838426022113,142.789960103653,1
0.8,-1167.81312,44.0221057143482,146.238841188503,1
0.81,-1167.410784,24.94885884304,82.9244038586581,1
0.82,-1167.008448,27.3073742095604,90.7399273508973,1
0.83,-1166.606112,37.5163159911116,124.629059775766,1
0.84,-1166.203776,43.7487227001212,145.330719598545,1
0.85,-1165.80144,50.1848373529415,166.710559397596,1
0.86,-1165.399104,32.0082633364042,106.338231873,1
0.87,-1164.996768,26.0164608186095,86.4608687946964,1
0.88,-1164.594432,42.52062299278,141.251259552915,1
0.89,-1164.192096,49.6189892915258,164.83087206478,1
0.9,-1163.78976,24.0717293855601,80.020937720906,1
0.91,-1163.387424,29.3451291871094,97.4991743146542,1
0.92,-1162.985088,30.314240395366,100.715140544487,1
0.93,-1162.582752,46.6655346496995,155.019861512678,1
0.94,-1162.180416,36.878398582675,122.51034833545,1
0.95,-1161.77808,42.2098953208583,140.219104453818,1
0.96,-1161.375744,48.537023694152,161.236704706597,1
0.97,-1160.973408,41.8349861609414,138.9737613776,1
0.98,-1160.571072,44.3784710704158,147.422616261358,1
0.99,-1160.168736,39.7187202245704,131.944271751312,1
1,-1159.7664,27.0953676075041,90.0369957814329,1
1.01,-1159.364064,39.9152609392522,132.597097775031,1
1.02,-1158.961728,43.3637172751826,144.051815671019,1
1.03,-1158.559392,48.9844852124321,162.723119914164,1
1.04,-1158.157056,32.0814736624604,106.581279533646,1
1.05,-1157.75472,45.8103416631212,152.179039567069,1
1.06,-1157.352384,44.7612739339029,148.694215436049,1
1.07,-1156.950048,34.7785840447216,115.536755467823,1
1.08,-1156.547712,42.9616226374851,142.716150701097,1
1.09,-1156.145376,47.7425198563731,158.597460647304,1
1.1,-1155.74304,25.2425834479603,83.8971263429799,1
1.11,-1155.340704,33.8414963047382,112.424973081325,1
1.12,-1154.938368,43.9247987663752,145.915607451543,1
1.13,-1154.536032,42.1460036325341,140.006873712722,1
1.14,-1154.133696,50.3264347957194,167.180931485888,1
1.15,-1153.73136,57.2953134817253,190.330938453541,1
1.16,-1153.329024,49.7709356237389,165.335621439634,1
1.17,-1152.926688,52.8240697129635,175.477836560833,1
1.18,-1152.524352,57.5438966659275,191.156712420961,1
1.19,-1152.122016,39.8749600314376,132.4632347707,1
1.2,-1151.71968,59.0600418903852,196.193230353968,1
1.21,-1151.317344,16.5941598750087,55.4372457649848,1
1.22,-1150.915008,47.0455974862012,156.282376876422,1
1.23,-1150.512672,51.6583316858638,171.605361840433,1
1.24,-1150.110336,50.0191098969413,166.160030083274,1
1.25,-1149.708,39.0265966394912,129.645352868202,1
1.26,-1149.305664,41.0418634279318,136.339254123101,1
1.27,-1148.903328,43.9926517366027,146.141001080804,1
1.28,-1148.500992,45.2335532459061,150.263043686505,1
1.29,-1148.098656,47.4774556810135,157.716951784939,1
1.3,-1147.69632,54.1253069289998,179.800433532978,1
1.31,-1147.293984,43.5838289645446,144.782978014757,1
1.32,-1146.891648,50.0499798706964,166.262576899034,1
1.33,-1146.489312,57.2593952109977,190.211620764233,1
1.34,-1146.086976,36.4720111065106,121.160648679676,1
1.35,-1145.68464,41.0362752380998,136.320692019535,1
1.36,-1145.282304,47.9620327769984,159.32665482743,1
1.37,-1144.879968,35.3398610408313,117.400695439352,1
1.38,-1144.477632,44.1710973912842,146.733761555366,1
1.39,-1144.075296,42.4391961344896,140.980780665576,1
1.4,-1143.67296,40.5720651649543,134.778747726865,1
1.41,-1143.270624,42.494771823135,141.165388646518,1
1.42,-1142.868288,43.0981619534765,143.16970191453,1
1.43,-1142.465952,35.40624949529,117.62116912974,1
1.44,-1142.063616,38.845797728964,129.044828613731,1
1.45,-1141.66128,25.280522952745,84.0227845075706,1
1.46,-1141.258944,48.8479992938623,162.269729325949,1
1.47,-1140.856608,35.588554656049,118.226603016023,1
1.48,-1140.454272,35.0440078529504,116.418189743548,1
1.49,-1140.051936,47.5964363654997,158.112190094361,1
1.5,-1139.6496,36.6014561685374,121.590560429816,1
1.51,-1139.247264,33.6214062429975,111.69415925561,1
1.52,-1138.844928,50.0337822188865,166.208769997321,1
1.53,-1138.442592,38.6353847611272,128.345945273196,1
1.54,-1138.040256,24.3675307117958,80.9998627614199,1
1.55,-1137.63792,26.1963833216877,87.0570969047445,1
1.56,-1137.235584,40.5415472300139,134.677378258566,1
1.57,-1136.833248,38.9784738574978,129.485512557756,1
1.58,-1136.430912,24.5267039839722,81.5267325143389,1
1.59,-1136.028576,36.98962836035,122.879770818886,1
1.6,-1135.62624,43.7934411128591,145.479264716389,1
1.61,-1135.223904,27.7146872354872,92.0905952879123,1
1.62,-1134.821568,35.1457907056229,116.75620048097,1
1.63,-1134.419232,33.7326637778253,112.063590354719,1
1.64,-1134.016896,28.529703001864,94.7938474645292,1
1.65,-1133.61456,29.7167476595779,98.7322899835389,1
1.66,-1133.212224,25.0958768121676,83.411255257712,1
1.67,-1132.809888,23.680235920469,78.7257320351622,1
1.68,-1132.407552,39.4922993102084,131.192200122411,1
1.69,-1132.005216,41.1262995681528,136.619723057915,1
1.7,-1131.60288,29.0449794758991,96.5032974658774,1
1.71,-1131.200544,37.6981550780355,125.233011359674,1
