time_s,ue_x_m,SINR_dB,throughput_Mbps,serving_idx
0,-1200,34.9268071576973,116.028980957862,1
0.01,-1199.597664,20.9685956432662,69.7711366673903,1
0.02,-1199.195328,20.8254716650529,69.2995252942699,1
0.03,-1198.792992,22.5724278362759,75.0635493121515,1
0.04,-1198.390656,14.9351494749725,50.0692996001934,1
0.05,-1197.98832,25.0183829260678,83.154627074954,1
0.06,-1197.585984,26.3724923276795,87.640745149324,1
0.07,-1197.183648,29.2386988861722,97.1460361925253,1
0.08,-1196.781312,25.3960228958827,84.4053478623498,1
0.09,-1196.378976,25.9206095699069,86.1432614495445,1
0.1,-1195.97664,26.4335979117074,87.8432698697196,1
0.11,-1195.574304,10.3023522757817,35.510235483049,1
0.12,-1195.171968,19.7359986976392,65.714071156573,1
0.13,-1194.769632,19.0163164739925,63.3506541153851,1
0.14,-1194.367296,21.7657290060712,72.3999412787618,1
0.15,-1193.96496,10.0949185978135,34.881247224706,1
0.16,-1193.562624,26.8131871922104,89.1014993782442,1
0.17,-1193.160288,27.6076194182127,91.7355321145347,1
0.18,-1192.757952,12.3568762036431,41.8636626022035,1
0.19,-1192.355616,11.9129150513361,40.4738949258231,1
0.2,-1191.95328,41.9918738578615,139.494897480434,1
0.21,-1191.550944,21.0941844692527,70.1850693004027,1
0.22,-1191.148608,0.142653160561954,10.2388873962302,2
0.23,-1190.746272,32.6695104563632,108.533564837404,1
0.24,-1190.343936,20.8605602579478,69.415134952444,1
0.25,-1189.9416,20.0123806906536,66.6228359601898,1
0.26,-1189.539264,22.1490556795015,73.6652600081106,1
0.27,-1189.136928,15.2054460811015,50.9401062071053,1
0.28,-1188.734592,26.4331528500465,87.8417947602947,1
0.29,-1188.332256,27.9866362922604,92.9925108111224,1
0.3,-1187.92992,25.0832885936572,83.369567238705,1
0.31,-1187.527584,18.5671194830918,61.8779140112507,1
0.32,-1187.125248,15.745882453149,52.6858875202565,1
0.33,-1186.722912,33.5896226515401,111.588622460318,1
0.34,-1186.320576,34.1062237673008,113.304026552017,1
0.35,-1185.91824,25.4597341125721,84.6163871881067,1
0.36,-1185.515904,34.6005159654423,114.945426977432,1
0.37,-1185.113568,23.1419119422162,76.945579781512,1
0.38,-1184.711232,37.5102801150733,124.60901258363,1
