time_s,ue_x_m,SINR_dB,throughput_Mbps,serving_idx
3.98,-933.11712,27.5185661359797,91.4402210949043,1
3.99,-932.44656,21.1199049284802,70.2698537454677,1
4,-931.776,9.60253740065407,33.3991247522859,1
4.01,-931.10544,10.8420176503472,37.1584143592101,1
4.02,-930.43488,26.407431596066,87.7565449899019,1
4.03,-929.76432,11.0511906049922,37.8015495986525,1
4.04,-929.09376,22.7022672754935,75.4925292727215,1
4.05,-928.4232,26.7305280792012,88.8274879698743,1
4.06,-927.75264,25.8133992191215,85.7880364288213,1
4.07,-927.08208,29.7014666054112,98.6815816415574,1
4.08,-926.41152,20.6268810711346,68.645356515841,1
4.09,-925.74096,18.6936645553827,62.2926030630392,1
4.1,-925.0704,13.2511809356831,44.686249023562,1
4.11,-924.39984,35.736979210644,118.719524893441,1
4.12,-923.72928,16.3041531282913,54.4952059885143,1
4.13,-923.05872,27.0733062180536,89.9638525653517,1
4.14,-922.38816,21.5561322218268,71.7083939681017,1
4.15,-921.7176,19.8714826378612,66.1594789027462,1
4.16,-921.04704,19.9312364844495,66.3559668509037,1
4.17,-920.37648,17.4135341135978,58.1058732488079,1
4.18,-919.70592,8.70177606952171,30.7315778811178,1
4.19,-919.03536,19.3303202500876,64.3812821956062,1
4.2,-918.3648,7.34323842578299,26.8348356572057,1
4.21,-917.69424,16.3327033445674,54.5878843566883,1
4.22,-917.02368,2.09378039356251,13.8928547938934,1
4.23,-916.35312,22.8561594593528,76.0010662585135,1
4.24,-915.68256,16.2448786168764,54.3028364785365,1
4.25,-915.012,23.1759609999556,77.0581444150967,1
4.26,-914.34144,11.9644094468415,40.634667219657,1
4.27,-913.67088,18.5228729582988,61.7329567172332,1
4.28,-913.00032,18.4756162604465,61.5781603131324,1
4.29,-912.32976,21.4226801825898,71.2681999567549,1
4.3,-911.6592,19.1678272387487,63.8478338549716,1
4.31,-910.98864,4.93833773568042,20.4183734265953,1
4.32,-910.31808,12.0734239900763,40.9753998611158,1
4.33,-909.64752,27.2792668039642,90.646730378871,1
4.34,-908.97696,18.0319636659558,60.126094826737,1
4.35,-908.3064,18.3309453997623,61.1044169281305,1
4.36,-907.63584,9.51399453223974,33.1343089646954,1
4.37,-906.96528,22.4584810877159,74.687135676997,1
4.38,-906.29472,10.261464493031,35.3860475206953,1
4.39,-905.62416,14.9545446250672,50.131729456086,1
4.4,-904.9536,19.6535310185609,65.4430272896849,1
4.41,-904.28304,11.4880596741255,39.1519513601422,1
4.42,-903.61248,17.2339257950038,57.5200766775453,1
4.43,-902.94192,13.3233989099035,44.915402118649,1
4.44,-902.27136,16.1271105726634,53.920813466658,1
4.45,-901.6008,7.6604121047743,27.7294233067233,1
4.46,-900.93024,14.7562271740658,49.4937912729761,1
4.47,-900.25968,11.7419403702543,39.9409227467162,1
4.48,-899.58912,35.4155109428739,117.651926144441,1
4.49,-898.91856,13.801515219733,46.4366574100902,1
4.5,-898.248,14.0155486098872,47.119879841888,1
4.51,-897.57744,24.6865320455033,82.0558379297154,1
4.52,-896.90688,7.1736613755292,26.3606610110581,1
4.53,-896.23632,8.51216507622981,30.1780007525255,1
4.54,-895.56576,12.2574875150457,41.5518324611358,1
4.55,-894.8952,20.9958280294955,69.8608848738787,1
4.56,-894.22464,2.01702753939527,13.7357546234917,1
4.57,-893.55408,4.17665574777163,18.5446157320111,1
4.58,-892.88352,16.3624257904665,54.6843826792443,1
4.59,-892.21296,8.2334172303403,29.3696168812679,1
4.6,-891.5424,10.030370019595,34.6860607576012,1
4.61,-890.87184,0.602439118337515,11.0353029513213,1
4.62,-890.20128,10.2537650392294,35.3626732927415,1
4.63,-889.53072,20.1747761326103,67.1570731526392,1
4.64,-888.86016,8.82945388357727,31.1059666648251,1
4.65,-888.1896,4.68491435277618,19.7855285173797,1
4.66,-887.51904,5.51012271179433,21.878987338459,2
4.67,-886.84848,3.23299266986378,16.3469949298712,1
4.68,-886.17792,4.56801014962593,19.496716180177,1
4.69,-885.50736,19.3108994858412,64.3175134838151,1
4.7,-884.8368,11.0044914282913,37.6577664568718,1
4.71,-884.16624,2.94427692836122,15.7037802666255,1
4.72,-883.49568,1.55876401968979,12.8201293174108,2
4.73,-882.82512,0.677374170014982,11.1689203082486,1
4.74,-882.15456,4.36186125619676,18.9923271508471,2
4.75,-881.484,1.17290454636358,12.0792894489887,2
4.76,-880.81344,3.79644481654141,17.6420601123054,2
4.77,-880.14288,1.00151562168595,11.759172508618,1
4.78,-879.47232,0.556344713698275,10.9536423671851,2
4.79,-878.80176,12.0147106330523,40.7918242882224,2
4.8,-878.1312,6.33214290108751,24.0530738363283,1
4.81,-877.46064,13.5626649393233,45.6758081187688,2
4.82,-876.79008,1.90251633883592,13.5033558622356,1
4.83,-876.11952,2.42802506932646,14.5893374325018,1
4.84,-875.44896,5.40519270593271,21.6076429456883,2
4.85,-874.7784,24.6818759750459,82.0404232206161,2
4.86,-874.10784,27.4241905811835,91.1272724887249,2
4.87,-873.43728,8.76970515779563,30.9306052136276,2
4.88,-872.76672,14.7408820942472,49.4444687074303,2
4.89,-872.09616,0.0510589590243253,10.0850563579584,1
4.9,-871.4256,9.17838049269293,32.1355488611769,2
4.91,-870.75504,4.19870905762758,18.5976535454662,1
4.92,-870.08448,9.31992515493361,32.555792514445,2
4.93,-869.41392,3.32152420372023,16.547033453052,2
4.94,-868.74336,20.9178147914618,69.6037930914216,2
4.95,-868.0728,19.2837560257798,64.2283925866258,2
4.96,-867.40224,23.0623082492223,76.6824302796215,2
4.97,-866.73168,5.01887410060283,20.6213918562094,2
4.98,-866.06112,32.7208675007271,108.704077573156,2
4.99,-865.39056,15.8139174410627,52.9060763779087,2
5,-864.72,9.7555365552951,33.8579707545848,2
5.01,-864.04944,5.90634037392147,22.9164344537322,2
5.02,-863.37888,0.571314273118009,10.980118000658,2
5.03,-862.70832,14.0080495717802,47.0959198529831,2
5.04,-862.03776,22.9011100128057,76.1496231134027,2
5.05,-861.3672,13.5922201979304,45.7698615923238,2
5.06,-860.69664,11.6292797125036,39.5904464706282,2
5.07,-860.02608,7.05750029408019,26.0375579700681,2
5.08,-859.35552,23.2688343453368,77.3652008581751,2
5.09,-858.68496,21.9035757691448,72.8548763513332,2
5.1,-858.0144,28.57401539655,94.9408448778169,2
5.11,-857.34384,16.9877399287985,56.717869762052,2
5.12,-856.67328,33.5290251676222,111.387410635378,2
5.13,-856.00272,30.0810246272211,99.9411541751006,2
5.14,-855.33216,13.2872642932493,44.8007229033633,2
5.15,-854.6616,33.0760110494237,109.88323377584,2
5.16,-853.99104,30.6787241513256,101.924850029047,2
5.17,-853.32048,26.1449923193588,86.8867909947815,2
5.18,-852.64992,24.2502628557029,80.6117464568565,2
5.19,-851.97936,36.3896625300189,120.887154841311,2
5.2,-851.3088,32.6547702724331,108.484625518381,2
5.21,-850.63824,0.173496858188749,10.2910499078878,2
5.22,-849.96768,33.7599406690673,112.154163998891,2
5.23,-849.29712,22.924235713556,76.2260541846922,2
5.24,-848.62656,34.7696181914313,115.506981465954,2
5.25,-847.956,23.0918842572786,76.780198271874,2
5.26,-847.28544,25.8032568911026,85.7544325622927,2
5.27,-846.61488,18.8655526487224,62.8561386663594,2
5.28,-845.94432,27.2357826408066,90.5025502313782,2
5.29,-845.27376,26.805355639603,89.0755376496844,2
