time_s,ue_x_m,SINR_dB,throughput_Mbps,serving_idx
2.43,-1037.05392,47.5564774820116,157.979451875935,1
2.44,-1036.38336,46.4279853386978,154.230757261377,1
2.45,-1035.7128,36.4213783378752,120.992488374562,1
2.46,-1035.04224,9.95947869024795,34.4719965108049,1
2.47,-1034.37168,46.703770753235,155.146876374101,1
2.48,-1033.70112,43.5932633325053,144.814316935136,1
2.49,-1033.03056,47.7942085656421,158.769163952397,1
2.5,-1032.36,42.42701010924,140.940301877559,1
2.51,-1031.68944,45.6005709452579,151.482215059461,1
2.52,-1031.01888,43.2024957949534,143.516274654553,1
2.53,-1030.34832,56.0387110157271,186.156604441653,1
2.54,-1029.67776,45.0457828416354,149.639303006829,1
2.55,-1029.0072,50.3678349309814,167.31845848872,1
2.56,-1028.33664,54.1150470531538,179.766351095136,1
2.57,-1027.66608,52.5475471827098,174.55925354878,1
2.58,-1026.99552,57.2543993032855,190.195024749256,1
2.59,-1026.32496,51.7706000714092,171.97830683144,1
2.6,-1025.6544,42.0166260165557,139.577117189164,1
2.61,-1024.98384,55.7944877735661,185.345314469748,1
2.62,-1024.31328,55.975183916844,185.945572516332,1
2.63,-1023.64272,44.8603933231074,149.023472044012,1
2.64,-1022.97216,51.431967157138,170.853400421791,1
2.65,-1022.3016,61.4662591198817,204.186503351115,1
2.66,-1021.63104,39.5972222966852,131.540708035765,1
2.67,-1020.96048,54.2580967204574,180.241549991584,1
2.68,-1020.28992,47.0815563668239,156.401827343502,1
2.69,-1019.61936,45.8997628891195,152.47608273524,1
2.7,-1018.9488,45.7554428766961,151.996674561722,1
2.71,-1018.27824,37.0748829194926,123.162924254734,1
2.72,-1017.60768,29.2383191462519,97.1447762252565,1
2.73,-1016.93712,41.8478215605008,139.016396861834,1
2.74,-1016.26656,39.3895451318222,130.850896950604,1
2.75,-1015.596,38.4062959206049,127.585035596856,1
2.76,-1014.92544,58.6807934008473,194.933395776221,1
2.77,-1014.25488,51.3288942207643,170.511002030347,1
2.78,-1013.58432,41.709143498773,138.555748899609,1
2.79,-1012.91376,57.125792383066,189.767802623725,1
2.8,-1012.2432,45.9674264997352,152.700850651381,1
2.81,-1011.57264,57.0149476360005,189.399585067179,1
2.82,-1010.90208,55.5072629648431,184.391176905884,1
2.83,-1010.23152,35.9388111845802,119.389821408138,1
2.84,-1009.56096,58.3533296601652,193.845586306902,1
2.85,-1008.8904,62.8794249648406,208.880935815226,1
2.86,-1008.21984,60.1818146123269,199.919674597428,1
2.87,-1007.54928,66.5980358071996,221.233889369951,1
2.88,-1006.87872,70.8419492965362,235.331862853196,1
2.89,-1006.20816,77.4796254894005,257.381744952348,1
2.9,-1005.5376,67.0755709733248,222.820226525798,1
2.91,-1004.86704,56.2083179863338,186.720025226747,1
2.92,-1004.19648,83.1263726793625,276.139832899884,1
2.93,-1003.52592,72.9946671430486,242.483036283393,1
2.94,-1002.85536,71.0858885187032,236.142211343844,1
2.95,-1002.1848,86.5635626056759,287.557930645165,1
2.96,-1001.51424,93.658462578108,311.126678168387,1
2.97,-1000.84368,94.7583502186151,314.780425821217,1
2.98,-1000.17312,95.1969790963013,316.237519412768,1
2.99,-999.50256,92.5506127080696,307.446480561995,1
3,-998.832,86.9965398813159,288.996250018541,1
3.01,-998.16144,85.8696557390514,285.252821935204,1
3.02,-997.49088,69.2072786785663,229.901605144625,1
3.03,-996.82032,73.2999890073066,243.497293513107,1
3.04,-996.14976,75.6316613164404,251.242940984554,1
3.05,-995.4792,44.4772852596942,147.750858051158,1
3.06,-994.80864,57.6859688275218,191.628665108681,1
3.07,-994.13808,73.0883104152163,242.794112484662,1
3.08,-993.46752,63.6345168802069,211.389295676681,1
3.09,-992.79696,59.9159347025397,199.036441528725,1
3.1,-992.1264,70.4354976744672,233.981659907229,1
3.11,-991.45584,65.1763797473395,216.511251386364,1
3.12,-990.78528,56.7489441969745,188.515942581708,1
3.13,-990.11472,42.2455010415168,140.337377016273,1
3.14,-989.44416,53.9723550447976,179.292340371923,1
3.15,-988.7736,48.4549236650964,160.963978169481,1
3.16,-988.10304,64.9573910065653,215.783786762475,1
3.17,-987.43248,51.3708282226323,170.650302748417,1
3.18,-986.76192,46.5822120473407,154.743075841271,1
3.19,-986.09136,54.3230557126862,180.457338289406,1
3.2,-985.4208,48.1298202200621,159.884023907189,1
3.21,-984.75024,48.7865373624934,162.065559890188,1
3.22,-984.07968,47.4429470060844,157.602318505447,1
3.23,-983.40912,48.0767569559361,159.707754287326,1
3.24,-982.73856,48.9345064174644,162.557096060725,1
3.25,-982.068,50.0422830273385,166.237008791821,1
3.26,-981.39744,49.3499820958237,163.937259567638,1
3.27,-980.72688,45.8856464299225,152.429190080187,1
3.28,-980.05632,36.5731782914558,121.496643962286,1
3.29,-979.38576,55.7643031579568,185.245043612117,1
3.3,-978.7152,50.2505447188628,166.928832466454,1
3.31,-978.04464,44.5846439873963,148.107483460973,1
3.32,-977.37408,40.8742949957641,135.782648484829,1
3.33,-976.70352,46.4552227948067,154.321236079067,1
3.34,-976.03296,36.8516062227323,122.421364357454,1
3.35,-975.3624,37.5249190217045,124.657633367675,1
3.36,-974.69184,34.396007644222,114.266306119423,1
